date,nav,accum_nav,daily_growth,purchase_status,redeem_status
2017-09-18,0.9895,0.9895,-0.12%,限制大额申购,开放赎回
2017-09-19,0.9924,0.9924,0.29%,限制大额申购,开放赎回
2017-09-20,0.9917,0.9917,-0.07%,限制大额申购,开放赎回
2017-09-21,0.9885,0.9885,-0.32%,限制大额申购,开放赎回
2017-09-22,0.9879,0.9879,-0.06%,限制大额申购,开放赎回
2017-09-25,0.9789,0.9789,-0.91%,限制大额申购,开放赎回
2017-09-26,0.9829,0.9829,0.41%,限制大额申购,开放赎回
2017-09-27,0.9932,0.9932,1.05%,限制大额申购,开放赎回
2017-09-28,0.9938,0.9938,0.06%,限制大额申购,开放赎回
2017-09-29,1.0022,1.0022,0.85%,限制大额申购,开放赎回
2017-10-09,1.0156,1.0156,1.34%,限制大额申购,开放赎回
2017-10-10,1.0130,1.0130,-0.26%,限制大额申购,开放赎回
2017-10-11,1.0091,1.0091,-0.39%,限制大额申购,开放赎回
2017-10-12,1.0068,1.0068,-0.23%,限制大额申购,开放赎回
2017-10-13,1.0112,1.0112,0.44%,限制大额申购,开放赎回
2017-10-16,1.0141,1.0141,0.29%,限制大额申购,开放赎回
2017-10-17,1.0160,1.0160,0.19%,限制大额申购,开放赎回
2017-10-18,1.0164,1.0164,0.04%,限制大额申购,开放赎回
2017-10-19,1.0145,1.0145,-0.19%,限制大额申购,开放赎回
2017-10-20,1.0170,1.0170,0.25%,限制大额申购,开放赎回
2017-10-23,1.0122,1.0122,-0.47%,限制大额申购,开放赎回
2017-10-24,1.0150,1.0150,0.28%,限制大额申购,开放赎回
2017-10-25,1.0118,1.0118,-0.32%,限制大额申购,开放赎回
2017-10-26,1.0086,1.0086,-0.32%,限制大额申购,开放赎回
2017-10-27,1.0391,1.0391,3.02%,限制大额申购,开放赎回
2017-10-30,1.0415,1.0415,0.23%,限制大额申购,开放赎回
2017-10-31,1.0434,1.0434,0.18%,限制大额申购,开放赎回
2017-11-01,1.0417,1.0417,-0.16%,限制大额申购,开放赎回
2017-11-02,1.0378,1.0378,-0.37%,限制大额申购,开放赎回
2017-11-03,1.0448,1.0448,0.67%,限制大额申购,开放赎回
2017-11-06,1.0510,1.0510,0.59%,限制大额申购,开放赎回
2017-11-07,1.0516,1.0516,0.06%,限制大额申购,开放赎回
2017-11-08,1.0565,1.0565,0.47%,限制大额申购,开放赎回
2017-11-09,1.0520,1.0520,-0.43%,限制大额申购,开放赎回
2017-11-10,1.0512,1.0512,-0.08%,限制大额申购,开放赎回
2017-11-13,1.0533,1.0533,0.20%,限制大额申购,开放赎回
2017-11-14,1.0505,1.0505,-0.27%,限制大额申购,开放赎回
2017-11-15,1.0431,1.0431,-0.70%,限制大额申购,开放赎回
2017-11-16,1.0564,1.0564,1.28%,限制大额申购,开放赎回
2017-11-17,1.0524,1.0524,-0.38%,限制大额申购,开放赎回
2017-11-20,1.0512,1.0512,-0.11%,限制大额申购,开放赎回
2017-11-21,1.0636,1.0636,1.18%,限制大额申购,开放赎回
2017-11-22,1.0638,1.0638,0.02%,限制大额申购,开放赎回
2017-11-24,1.0595,1.0595,,限制大额申购,开放赎回
2017-11-27,1.0598,1.0598,0.03%,限制大额申购,开放赎回
2017-11-28,1.0637,1.0637,0.37%,限制大额申购,开放赎回
2017-11-29,1.0474,1.0474,-1.53%,限制大额申购,开放赎回
2017-11-30,1.0563,1.0563,0.85%,限制大额申购,开放赎回
2017-12-01,1.0525,1.0525,-0.36%,限制大额申购,开放赎回
2017-12-04,1.0413,1.0413,-1.06%,限制大额申购,开放赎回
2017-12-05,1.0416,1.0416,0.03%,限制大额申购,开放赎回
2017-12-06,1.0466,1.0466,0.48%,限制大额申购,开放赎回
2017-12-07,1.0508,1.0508,0.40%,限制大额申购,开放赎回
2017-12-08,1.0556,1.0556,0.46%,限制大额申购,开放赎回
2017-12-11,1.0623,1.0623,0.63%,限制大额申购,开放赎回
2017-12-12,1.0608,1.0608,-0.14%,限制大额申购,开放赎回
2017-12-13,1.0639,1.0639,0.29%,限制大额申购,开放赎回
2017-12-14,1.0597,1.0597,-0.39%,限制大额申购,开放赎回
2017-12-15,1.0730,1.0730,1.26%,限制大额申购,开放赎回
2017-12-18,1.0811,1.0811,0.75%,限制大额申购,开放赎回
2017-12-19,1.0749,1.0749,-0.57%,限制大额申购,开放赎回
2017-12-20,1.0731,1.0731,-0.17%,限制大额申购,开放赎回
2017-12-21,1.0686,1.0686,-0.42%,限制大额申购,开放赎回
2017-12-22,1.0677,1.0677,-0.08%,限制大额申购,开放赎回
2017-12-26,1.0561,1.0561,,限制大额申购,开放赎回
2017-12-27,1.0564,1.0564,0.03%,限制大额申购,开放赎回
2017-12-28,1.0573,1.0573,0.09%,限制大额申购,开放赎回
2017-12-29,1.0491,1.0491,-0.78%,限制大额申购,开放赎回
2017-12-31,1.0481,1.0481,,限制大额申购,开放赎回
2018-01-02,1.0617,1.0617,1.20%,限制大额申购,开放赎回
2018-01-03,1.0691,1.0691,0.70%,限制大额申购,开放赎回
2018-01-04,1.0726,1.0726,0.33%,限制大额申购,开放赎回
2018-01-05,1.0809,1.0809,0.77%,限制大额申购,开放赎回
2018-01-08,1.0829,1.0829,0.19%,限制大额申购,开放赎回
2018-01-09,1.0854,1.0854,0.23%,限制大额申购,开放赎回
2018-01-10,1.0871,1.0871,0.16%,限制大额申购,开放赎回
2018-01-11,1.0930,1.0930,0.54%,限制大额申购,开放赎回
2018-01-12,1.0969,1.0969,0.36%,限制大额申购,开放赎回
2018-01-16,1.0838,1.0838,,限制大额申购,开放赎回
2018-01-17,1.0944,1.0944,0.98%,限制大额申购,开放赎回
2018-01-18,1.0956,1.0956,0.11%,限制大额申购,开放赎回
2018-01-19,1.0951,1.0951,-0.05%,限制大额申购,开放赎回
2018-01-22,1.1049,1.1049,0.89%,限制大额申购,开放赎回
2018-01-23,1.1116,1.1116,0.61%,限制大额申购,开放赎回
2018-01-24,1.1033,1.1033,-0.75%,限制大额申购,开放赎回
2018-01-25,1.0994,1.0994,-0.35%,限制大额申购,开放赎回
2018-01-26,1.1103,1.1103,0.99%,限制大额申购,开放赎回
2018-01-29,1.1020,1.1020,-0.75%,限制大额申购,开放赎回
2018-01-30,1.0943,1.0943,-0.70%,限制大额申购,开放赎回
2018-01-31,1.0975,1.0975,0.29%,限制大额申购,开放赎回
2018-02-01,1.0853,1.0853,-1.11%,限制大额申购,开放赎回
2018-02-02,1.0615,1.0615,-2.19%,限制大额申购,开放赎回
2018-02-05,1.0243,1.0243,-3.50%,限制大额申购,开放赎回
2018-02-06,1.0507,1.0507,2.58%,限制大额申购,开放赎回
2018-02-07,1.0346,1.0346,-1.53%,限制大额申购,开放赎回
2018-02-08,0.9923,0.9923,-4.09%,限制大额申购,开放赎回
2018-02-09,1.0146,1.0146,2.25%,限制大额申购,开放赎回
2018-02-12,1.0281,1.0281,1.33%,限制大额申购,开放赎回
2018-02-13,1.0367,1.0367,0.84%,限制大额申购,开放赎回
2018-02-14,1.0582,1.0582,2.07%,限制大额申购,开放赎回
2018-02-22,1.0725,1.0725,1.35%,限制大额申购,开放赎回
2018-02-23,1.0918,1.0918,1.80%,限制大额申购,开放赎回
2018-02-26,1.1036,1.1036,1.08%,限制大额申购,开放赎回
2018-02-27,1.0864,1.0864,-1.56%,限制大额申购,开放赎回
2018-02-28,1.0820,1.0820,-0.41%,限制大额申购,开放赎回
2018-03-01,1.0673,1.0673,-1.36%,限制大额申购,开放赎回
2018-03-02,1.0761,1.0761,0.82%,限制大额申购,开放赎回
2018-03-05,1.0882,1.0882,1.12%,限制大额申购,开放赎回
2018-03-06,1.0922,1.0922,0.37%,限制大额申购,开放赎回
2018-03-07,1.0931,1.0931,0.08%,限制大额申购,开放赎回
2018-03-08,1.0978,1.0978,0.43%,限制大额申购,开放赎回
2018-03-09,1.1221,1.1221,2.21%,限制大额申购,开放赎回
2018-03-12,1.1243,1.1243,0.20%,限制大额申购,开放赎回
2018-03-13,1.1095,1.1095,-1.32%,限制大额申购,开放赎回
2018-03-14,1.1084,1.1084,-0.10%,限制大额申购,开放赎回
2018-03-15,1.1057,1.1057,-0.24%,限制大额申购,开放赎回
2018-03-16,1.1076,1.1076,0.17%,限制大额申购,开放赎回
2018-03-19,1.0840,1.0840,-2.13%,限制大额申购,开放赎回
2018-03-20,1.0858,1.0858,0.17%,限制大额申购,开放赎回
2018-03-21,1.0835,1.0835,-0.21%,限制大额申购,开放赎回
2018-03-22,1.0540,1.0540,-2.72%,限制大额申购,开放赎回
2018-03-23,1.0294,1.0294,-2.33%,限制大额申购,开放赎回
2018-03-26,1.0653,1.0653,3.49%,限制大额申购,开放赎回
2018-03-27,1.0250,1.0250,-3.78%,限制大额申购,开放赎回
2018-03-28,1.0141,1.0141,-1.06%,限制大额申购,开放赎回
2018-03-29,1.0364,1.0364,2.20%,限制大额申购,开放赎回
2018-04-02,1.0021,1.0021,,限制大额申购,开放赎回
2018-04-03,1.0134,1.0134,1.13%,限制大额申购,开放赎回
2018-04-04,1.0301,1.0301,1.65%,限制大额申购,开放赎回
2018-04-09,1.0198,1.0198,-1.00%,限制大额申购,开放赎回
2018-04-10,1.0405,1.0405,2.03%,限制大额申购,开放赎回
2018-04-11,1.0330,1.0330,-0.72%,限制大额申购,开放赎回
2018-04-12,1.0423,1.0423,0.90%,限制大额申购,开放赎回
2018-04-13,1.0392,1.0392,-0.30%,限制大额申购,开放赎回
2018-04-16,1.0457,1.0457,0.63%,限制大额申购,开放赎回
2018-04-17,1.0646,1.0646,1.81%,限制大额申购,开放赎回
2018-04-18,1.0678,1.0678,0.30%,限制大额申购,开放赎回
2018-04-19,1.0593,1.0593,-0.80%,限制大额申购,开放赎回
2018-04-20,1.0443,1.0443,-1.42%,限制大额申购,开放赎回
2018-04-23,1.0436,1.0436,-0.07%,限制大额申购,开放赎回
2018-04-24,1.0258,1.0258,-1.71%,限制大额申购,开放赎回
2018-04-25,1.0238,1.0238,-0.20%,限制大额申购,开放赎回
2018-04-26,1.0474,1.0474,2.31%,限制大额申购,开放赎回
2018-04-27,1.0504,1.0504,0.29%,限制大额申购,开放赎回
2018-05-02,1.0531,1.0531,0.26%,开放申购,开放赎回
2018-05-03,1.0540,1.0540,0.09%,开放申购,开放赎回
2018-05-04,1.0696,1.0696,1.48%,开放申购,开放赎回
2018-05-07,1.0784,1.0784,0.82%,开放申购,开放赎回
2018-05-08,1.0789,1.0789,0.05%,开放申购,开放赎回
2018-05-09,1.0915,1.0915,1.17%,开放申购,开放赎回
2018-05-10,1.1027,1.1027,1.03%,开放申购,开放赎回
2018-05-11,1.0973,1.0973,-0.49%,开放申购,开放赎回
2018-05-14,1.0958,1.0958,-0.14%,开放申购,开放赎回
2018-05-15,1.0868,1.0868,-0.82%,开放申购,开放赎回
2018-05-16,1.0981,1.0981,1.04%,开放申购,开放赎回
2018-05-17,1.0927,1.0927,-0.49%,开放申购,开放赎回
2018-05-18,1.0888,1.0888,-0.36%,开放申购,开放赎回
2018-05-21,1.0961,1.0961,0.67%,开放申购,开放赎回
2018-05-22,1.0933,1.0933,-0.26%,开放申购,开放赎回
2018-05-23,1.1019,1.1019,0.79%,开放申购,开放赎回
2018-05-24,1.1020,1.1020,0.01%,开放申购,开放赎回
2018-05-25,1.1046,1.1046,0.24%,开放申购,开放赎回
2018-05-29,1.1019,1.1019,,开放申购,开放赎回
2018-05-30,1.1127,1.1127,0.98%,开放申购,开放赎回
2018-05-31,1.1102,1.1102,-0.22%,开放申购,开放赎回
2018-06-01,1.1267,1.1267,1.49%,开放申购,开放赎回
2018-06-04,1.1379,1.1379,0.99%,开放申购,开放赎回
2018-06-05,1.1405,1.1405,0.23%,开放申购,开放赎回
2018-06-06,1.1449,1.1449,0.39%,开放申购,开放赎回
2018-06-07,1.1340,1.1340,-0.95%,开放申购,开放赎回
2018-06-08,1.1354,1.1354,0.12%,开放申购,开放赎回
2018-06-11,1.1387,1.1387,0.29%,开放申购,开放赎回
2018-06-12,1.1457,1.1457,0.61%,开放申购,开放赎回
2018-06-13,1.1457,1.1457,0.00%,开放申购,开放赎回
2018-06-14,1.1534,1.1534,0.67%,开放申购,开放赎回
2018-06-15,1.1558,1.1558,0.21%,开放申购,开放赎回
2018-06-19,1.1503,1.1503,-0.48%,开放申购,开放赎回
2018-06-20,1.1649,1.1649,1.27%,开放申购,开放赎回
2018-06-21,1.1574,1.1574,-0.64%,开放申购,开放赎回
2018-06-22,1.1561,1.1561,-0.11%,开放申购,开放赎回
2018-06-25,1.1334,1.1334,-1.96%,开放申购,开放赎回
2018-06-26,1.1429,1.1429,0.84%,开放申购,开放赎回
2018-06-27,1.1345,1.1345,-0.74%,开放申购,开放赎回
2018-06-28,1.1508,1.1508,1.44%,开放申购,开放赎回
2018-06-29,1.1558,1.1558,0.43%,开放申购,开放赎回
2018-06-30,1.1545,1.1545,,开放申购,开放赎回
2018-07-02,1.1633,1.1633,0.65%,开放申购,开放赎回
2018-07-03,1.1562,1.1562,-0.61%,开放申购,开放赎回
2018-07-05,1.1643,1.1643,,开放申购,开放赎回
2018-07-06,1.1836,1.1836,1.66%,开放申购,开放赎回
2018-07-09,1.1952,1.1952,0.98%,开放申购,开放赎回
2018-07-10,1.1938,1.1938,-0.12%,开放申购,开放赎回
2018-07-11,1.1873,1.1873,-0.54%,开放申购,开放赎回
2018-07-12,1.2150,1.2150,2.33%,开放申购,开放赎回
2018-07-13,1.2165,1.2165,0.12%,开放申购,开放赎回
2018-07-16,1.2141,1.2141,-0.20%,开放申购,开放赎回
2018-07-17,1.2221,1.2221,0.66%,开放申购,开放赎回
2018-07-18,1.2215,1.2215,-0.05%,开放申购,开放赎回
2018-07-19,1.2180,1.2180,-0.29%,开放申购,开放赎回
2018-07-20,1.2283,1.2283,0.85%,开放申购,开放赎回
2018-07-23,1.2306,1.2306,0.19%,开放申购,开放赎回
2018-07-24,1.2414,1.2414,0.88%,开放申购,开放赎回
2018-07-25,1.2602,1.2602,1.51%,开放申购,开放赎回
2018-07-26,1.2373,1.2373,-1.82%,开放申购,开放赎回
2018-07-27,1.2259,1.2259,-0.92%,开放申购,开放赎回
2018-07-30,1.2125,1.2125,-1.09%,开放申购,开放赎回
2018-07-31,1.2190,1.2190,0.54%,开放申购,开放赎回
2018-08-01,1.2277,1.2277,0.71%,开放申购,开放赎回
2018-08-02,1.2370,1.2370,0.76%,开放申购,开放赎回
2018-08-03,1.2473,1.2473,0.83%,开放申购,开放赎回
2018-08-06,1.2575,1.2575,0.82%,开放申购,开放赎回
2018-08-07,1.2597,1.2597,0.18%,开放申购,开放赎回
2018-08-08,1.2587,1.2587,-0.08%,开放申购,开放赎回
2018-08-09,1.2584,1.2584,-0.02%,开放申购,开放赎回
2018-08-10,1.2509,1.2509,-0.60%,开放申购,开放赎回
2018-08-13,1.2536,1.2536,0.22%,开放申购,开放赎回
2018-08-14,1.2621,1.2621,0.68%,开放申购,开放赎回
2018-08-15,1.2505,1.2505,-0.92%,开放申购,开放赎回
2018-08-16,1.2553,1.2553,0.38%,开放申购,开放赎回
2018-08-17,1.2550,1.2550,-0.02%,开放申购,开放赎回
2018-08-20,1.2508,1.2508,-0.33%,开放申购,开放赎回
2018-08-21,1.2486,1.2486,-0.18%,开放申购,开放赎回
2018-08-22,1.2514,1.2514,0.22%,开放申购,开放赎回
2018-08-23,1.2514,1.2514,0.00%,开放申购,开放赎回
2018-08-24,1.2689,1.2689,1.40%,开放申购,开放赎回
2018-08-27,1.2768,1.2768,0.62%,开放申购,开放赎回
2018-08-28,1.2701,1.2701,-0.52%,开放申购,开放赎回
2018-08-29,1.2846,1.2846,1.14%,开放申购,开放赎回
2018-08-30,1.2827,1.2827,-0.15%,开放申购,开放赎回
2018-08-31,1.2869,1.2869,0.33%,开放申购,开放赎回
2018-09-04,1.2805,1.2805,,开放申购,开放赎回
2018-09-05,1.2662,1.2662,-1.12%,开放申购,开放赎回
2018-09-06,1.2544,1.2544,-0.93%,开放申购,开放赎回
